Spark assembly has been built with Hive, including Datanucleus jars on classpath
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=10g; support was removed in 8.0
2014-07-10 18:35:52,517 [main] WARN  org.apache.spark.SparkConf - 
SPARK_JAVA_OPTS was detected (set to '-Xms4g -Xmx40g -XX:MaxPermSize=10g -Dspark.akka.frameSize=200').
This is deprecated in Spark 1.0+.

Please instead use:
 - ./spark-submit with conf/spark-defaults.conf to set defaults for an application
 - ./spark-submit with --driver-java-options to set -X options for a driver
 - spark.executor.extraJavaOptions to set -X options for executors
 - SPARK_DAEMON_JAVA_OPTS to set java options for standalone daemons (master or worker)
        
2014-07-10 18:35:52,519 [main] WARN  org.apache.spark.SparkConf - Setting 'spark.executor.extraJavaOptions' to '-Xms4g -Xmx40g -XX:MaxPermSize=10g -Dspark.akka.frameSize=200' as a work-around.
2014-07-10 18:35:52,519 [main] WARN  org.apache.spark.SparkConf - Setting 'spark.driver.extraJavaOptions' to '-Xms4g -Xmx40g -XX:MaxPermSize=10g -Dspark.akka.frameSize=200' as a work-around.
2014-07-10 18:35:52,573 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-10 18:35:52,573 [main] INFO  org.apache.spark.SecurityManager - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(root)
2014-07-10 18:35:53,002 [spark-akka.actor.default-dispatcher-4] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2014-07-10 18:35:53,061 [spark-akka.actor.default-dispatcher-2] INFO  Remoting - Starting remoting
2014-07-10 18:35:53,255 [spark-akka.actor.default-dispatcher-3] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:45990]
2014-07-10 18:35:53,260 [spark-akka.actor.default-dispatcher-4] INFO  Remoting - Remoting now listens on addresses: [akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:45990]
2014-07-10 18:35:53,293 [main] INFO  org.apache.spark.SparkEnv - Registering MapOutputTracker
2014-07-10 18:35:53,296 [main] INFO  org.apache.spark.SparkEnv - Registering BlockManagerMaster
2014-07-10 18:35:53,315 [main] INFO  org.apache.spark.storage.DiskBlockManager - Created local directory at /tmp/spark-local-20140710183553-9194
2014-07-10 18:35:53,319 [main] INFO  org.apache.spark.storage.MemoryStore - MemoryStore started with capacity 23.0 GB.
2014-07-10 18:35:53,348 [main] INFO  org.apache.spark.network.ConnectionManager - Bound socket to port 53911 with id = ConnectionManagerId(dco-node121-mgt.dco.ethz.ch,53911)
2014-07-10 18:35:53,353 [main] INFO  org.apache.spark.storage.BlockManagerMaster - Trying to register BlockManager
2014-07-10 18:35:53,358 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node121-mgt.dco.ethz.ch:53911 with 23.0 GB RAM
2014-07-10 18:35:53,360 [main] INFO  org.apache.spark.storage.BlockManagerMaster - Registered BlockManager
2014-07-10 18:35:53,376 [main] INFO  org.apache.spark.HttpServer - Starting HTTP Server
2014-07-10 18:35:53,434 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-10 18:35:53,454 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SocketConnector@0.0.0.0:46548
2014-07-10 18:35:53,455 [main] INFO  org.apache.spark.broadcast.HttpBroadcast - Broadcast server started at http://172.31.109.131:46548
2014-07-10 18:35:53,462 [main] INFO  org.apache.spark.HttpFileServer - HTTP File server directory is /tmp/spark-6a3f548b-3d9d-4a2b-b781-54e1a8e56978
2014-07-10 18:35:53,462 [main] INFO  org.apache.spark.HttpServer - Starting HTTP Server
2014-07-10 18:35:53,463 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-10 18:35:53,466 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SocketConnector@0.0.0.0:47420
2014-07-10 18:35:53,803 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-10 18:35:53,820 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SelectChannelConnector@0.0.0.0:4040
2014-07-10 18:35:53,825 [main] INFO  org.apache.spark.ui.SparkUI - Started SparkUI at http://dco-node121-mgt.dco.ethz.ch:4040
2014-07-10 18:35:54,050 [main] WARN  org.apache.hadoop.util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2014-07-10 18:35:54,691 [main] INFO  org.apache.spark.scheduler.EventLoggingListener - Logging events to hdfs://dco-node121.dco.ethz.ch:54310/spark_event_log/html-to-text-conversion-application-1405010154144
2014-07-10 18:35:54,946 [main] INFO  org.apache.spark.SparkContext - Added JAR file:/disk3/user_work/runs/convert_all3/run.jar at http://172.31.109.131:47420/jars/run.jar with timestamp 1405010154946
